관리번호,횡단보도폭,횡단보도길이,관할지역,위도,경도,보도턱낮춤여부,점자블록유무
2024121745,3,7.64,석수2동,37.43274894,126.9000343,있음,없음
2024121746,2.46,10.44,석수2동,37.43277828,126.9001163,있음,없음
2024121747,1.82,6.73,석수2동,37.43336135,126.9003901,있음,없음
2025085006,2.98,8.45,안양1동,37.38927212,126.925062,있음,있음
2025085007,4.01,8.17,안양1동,37.38927498,126.9251698,있음,있음
2025085008,4,8.15,안양1동,37.38917431,126.925032,있음,있음
2025085009,5.96,13.75,안양1동,37.39049146,126.9251204,있음,있음
2024121748,4.02,5.99,호계1동,37.3757899,126.9604155,있음,있음
2024121749,4.01,6.12,호계1동,37.37515438,126.9607671,있음,있음
2024121750,4.02,7,호계1동,37.37582071,126.9602929,있음,있음
2024121751,3.97,8.53,호계1동,37.37593604,126.9603826,있음,있음
2024121752,5.82,10.47,호계1동,37.37501053,126.9579883,있음,있음
2024121753,3.98,16.69,호계1동,37.3753104,126.9590771,없음,있음
2024121754,4.35,8.22,호계1동,37.37517778,126.9584713,없음,없음
2024121755,4.02,8.21,호계1동,37.37543905,126.9592243,있음,있음
2024121756,0,0,경기도 안양시,37.38027897,126.9710553,기타,기타
2024121757,0,0,경기도 안양시,37.36424335,126.9595816,기타,기타
2024121758,0,0,경기도 안양시,37.39411415,126.977796,기타,기타
2024121759,2.28,6,호계1동,37.37396229,126.9621759,없음,있음
2024121760,3.93,3.93,호계1동,37.37363739,126.9623363,없음,있음
2024121761,4.03,9.22,호계1동,37.37376246,126.9623836,없음,있음
2024121762,4.03,10.33,호계1동,37.37358946,126.9625039,없음,있음
2024121763,2.98,9.25,호계1동,37.37497221,126.961733,있음,있음
2024121764,4.95,7.13,호계1동,37.37481764,126.960954,있음,있음
2024121765,4.01,5.89,호계1동,37.37479142,126.9610393,있음,있음
2024121766,3,6.02,호계1동,37.37498899,126.9616169,있음,있음
2024121767,3.89,12.52,호계1동,37.37370625,126.9625012,없음,있음
2024121768,7.91,40.62,호계1동,37.37123328,126.9611938,있음,있음
2024121769,3.99,16.77,호계1동,37.37135884,126.9608523,있음,있음
2024121770,3.99,9.26,호계1동,37.37174473,126.9606584,없음,있음
2024121771,4,11.48,호계1동,37.3720055,126.960232,있음,있음
2024121772,3.31,8.15,호계1동,37.37185787,126.9602446,있음,있음
2024121773,3.98,12.35,호계1동,37.3718364,126.9603835,없음,있음
2024121774,3.82,11.58,호계1동,37.37243537,126.9630906,있음,있음
2024121775,2.67,7.06,호계1동,37.37295271,126.9592508,있음,있음
2024121776,4.01,11.36,호계1동,37.37293626,126.9593801,있음,있음
2024121777,4.06,9.5,호계1동,37.37307795,126.9594078,없음,있음
2024121778,6.94,8.39,신촌동,37.38321893,126.9591808,,
2024121779,6.65,8.49,신촌동,37.38347221,126.9596538,,
2024121780,6.61,8.44,신촌동,37.38010125,126.9586458,,
2024121781,5.54,8.67,신촌동,37.38153393,126.9562921,,
2024121782,11.98,16.73,신촌동,37.38260174,126.9555774,,
2024121783,5.58,7.53,신촌동,37.38285155,126.955574,,
2024121784,6.48,9.3,신촌동,37.38246889,126.9555102,,
2024121785,5.9,8.26,신촌동,37.38039834,126.9566398,,
2024121786,12.29,19.59,신촌동,37.38343467,126.9551137,,
2024121787,6.39,9.07,범계동,37.38436126,126.956834,,
2024121788,8.83,8.91,신촌동,37.38459705,126.9584383,,
2024121789,5.92,8.35,신촌동,37.38374229,126.9588225,,
2024121790,6.25,8.45,신촌동,37.38384632,126.9588415,,
2024121791,15.61,26.98,범계동,37.38366449,126.9551667,,
2024121792,5.57,8.49,신촌동,37.38399949,126.9565314,,
2024121793,20.05,34.83,귀인동,37.38490113,126.9592564,,
2024121794,5.05,6.4,호계2동,37.3825434,126.9504781,,
2024121795,23.77,39.71,호계2동,37.38294247,126.9526069,,
2024121796,25.74,41.99,호계2동,37.38260073,126.9528106,,
2024121797,6.41,7.75,호계2동,37.38314722,126.9522086,,
2024121798,11.35,17.97,범계동,37.38428674,126.954678,,
2024121799,8.11,17.73,호계2동,37.38206598,126.9504511,,
2024121800,8.73,13.58,호계2동,37.3807753,126.951094,,
2024121801,16.65,25.99,범계동,37.38352988,126.9549012,,
2024121802,4.27,7.07,호계2동,37.38035366,126.9537406,,
2024121803,5.51,8.14,호계2동,37.38195375,126.9528673,,
2024121804,18.06,27,신촌동,37.38289352,126.9529814,,
2024121805,15.1,20.76,호계2동,37.38266271,126.9523767,,
2024121806,7.72,21.3,호계2동,37.38199029,126.9506182,,
2024121807,14.61,19.39,평안동,37.39088784,126.9664903,,
2024121808,14.14,18.11,평안동,37.39076111,126.9667451,,
2024121809,6.79,13.49,인덕원동,37.39241929,126.9694725,,
2024121810,7.77,13.58,인덕원동,37.39227565,126.9693086,,
2024121811,14.4,19.11,평안동,37.39349165,126.9651969,,
2024121812,11.84,16.77,평안동,37.39052797,126.9654494,,
2024121813,7.33,11.01,평안동,37.39169672,126.9663543,,
2024121814,8.46,14.07,평안동,37.39254283,126.9658734,,
2024121815,5.23,10.71,인덕원동,37.39472208,126.9691129,,
2024121816,7.15,12.75,인덕원동,37.39482319,126.9689709,,
2024121817,8.24,16.35,인덕원동,37.39347428,126.9691619,,
2024121818,7.94,13.92,인덕원동,37.39252518,126.9692758,,
2024121819,7.32,12.25,인덕원동,37.39157471,126.9693769,,
2024121820,4.37,14.78,인덕원동,37.39080152,126.9695536,,
2024121821,7.67,12.75,인덕원동,37.39062295,126.9694774,,
2024121822,12.45,17.08,평안동,37.39237125,126.9658354,,
2024121823,7.7,10.28,부림동,37.39466827,126.9608072,,
2024121824,7.76,10.02,부림동,37.39433295,126.9609802,,
2024121825,6.76,10.8,부림동,37.39348035,126.9601772,,
2024121826,6.04,9.05,부림동,37.39381789,126.9611729,,
2024121827,5.81,8.66,부림동,37.39390565,126.9612205,,
2024121828,10.61,10.95,부림동,37.39416443,126.962186,,
2024121829,5.98,8.78,부림동,37.39272973,126.960584,,
2024121830,6.5,10.58,부림동,37.39304861,126.9616909,,
2024121831,8.84,10.53,부림동,37.39341925,126.9625852,,
2024121832,15.71,19.53,인덕원동,37.39982312,126.9612121,,
2024121833,14.79,19.41,인덕원동,37.39957168,126.961371,,
2024121834,5.84,8.73,부림동,37.39653728,126.9616304,,
2024121835,12.28,17.79,부림동,37.39666361,126.9616856,,
2024121836,8.53,13,부림동,37.39672934,126.9615403,,
2024121837,9.55,11.92,부림동,37.39572093,126.96232,,
2024121838,4.46,5.43,부림동,37.39589948,126.9636762,,
2024121839,7.71,10.36,부림동,37.39529117,126.9626824,,
2024121840,4.17,6.29,부림동,37.39537745,126.9639396,,
2024121841,9.63,18.68,평안동,37.39542632,126.9641074,,
2024121842,6.89,8.64,평안동,37.39542879,126.9643077,,
2024121843,16.95,29.61,인덕원동,37.39562617,126.9642008,,
2024121844,10.66,24.43,인덕원동,37.39574516,126.9639345,,
2024121845,18.07,28.88,부림동,37.39555611,126.9638539,,
2024121846,5.85,7.95,부림동,37.3967067,126.9621166,,
2024121847,11.82,16.81,부림동,37.39680868,126.9621356,,
2024121848,6.3,7.11,부림동,37.39558847,126.9635099,,
2024121849,12.81,17.26,부림동,37.3969686,126.9631121,,
2024121850,12.85,18.14,부림동,37.39703803,126.9628635,,
2024121851,15.36,19.56,부림동,37.39724421,126.9629331,,
2024121852,14.45,19.23,인덕원동,37.39836494,126.9621893,,
2024121853,4.72,5.06,관양동,37.40514904,126.9590523,,
2024121854,4.66,4.77,관양동,37.40512166,126.9588976,,
2024121855,4.18,4.52,관양동,37.40504601,126.9589556,,
2024121856,7.36,9.7,관양동,37.40597797,126.9587307,,
2024121857,11.09,20.64,관양동,37.40607135,126.9579572,,
2024121858,9.91,17.2,관양동,37.40618724,126.958262,,
2024121859,4.99,6.62,관양동,37.40611276,126.9583235,,
2024121860,6.03,6.29,관양동,37.40563952,126.9593999,,
2024121861,13.94,14.46,관양동,37.40753747,126.9598097,,
2024121862,5.15,7.4,관양동,37.40839583,126.9566614,,
2024121863,4.57,12.78,관양동,37.4083789,126.9563816,,
2024121864,7.12,10.65,비산3동,37.40603523,126.9501783,,
2024121865,4.46,6.65,비산3동,37.40723896,126.9506847,,
2024121866,5.76,10.85,석수1동,37.41846127,126.9323073,,
2024121867,18.06,22.7,안양1동,37.39429181,126.9254794,,
2024121868,7.94,8.02,안양7동,37.3947701,126.9299276,,
2024121869,6.4,6.87,안양1동,37.39461001,126.9258064,,
2024121870,3.89,4.83,안양5동,37.39336556,126.9261582,,
2024121871,5.24,6.25,안양6동,37.39112317,126.9280794,,
2024121873,8.64,10.74,안양6동,37.39052905,126.9281052,,
2024121874,10.11,10.28,안양6동,37.39066856,126.9284399,,
2024121875,4.35,5.65,안양6동,37.39063234,126.9298324,,
2024121876,10.48,11.99,안양6동,37.39167467,126.9276186,,
2024121877,4.67,5.95,안양6동,37.39080667,126.9296819,,
2024121878,6.45,7.08,안양5동,37.39252875,126.9268502,,
2024121879,3.31,3.63,안양5동,37.39436529,126.9259989,,
2024121880,6.99,8.13,안양5동,37.39321292,126.9258767,,
2024121881,12.43,13.43,안양5동,37.3914766,126.9272501,,
2024121882,13.94,24,귀인동,37.38641955,126.9635431,,
2024121883,17.12,25.72,귀인동,37.38634001,126.9638536,,
2024121884,14.27,24.12,평안동,37.38657512,126.9639729,,
2024121885,15.12,24.77,평안동,37.38665053,126.9636586,,
2024121886,8.22,8.64,귀인동,37.38545507,126.9641468,,
2024121887,18.42,30.12,평안동,37.38520669,126.9591138,,
2024121888,5.56,7.64,범계동,37.38718311,126.9560523,,
2024121889,11.98,17.26,범계동,37.38722765,126.9558736,,
2024121890,13.9,18.51,평안동,37.38856655,126.959767,,
2024121891,5.95,8.47,범계동,37.38734506,126.9559137,,
2024121892,6.63,10.05,평안동,37.38832211,126.9593512,,
2024121893,19.29,30.99,평안동,37.38796771,126.9576203,,
2024121894,12.61,18.31,평안동,37.38795663,126.9578774,,
2024121895,19.06,31.44,평안동,37.38773596,126.9577563,,
2024121896,14.89,19.27,범계동,37.38777964,126.9574825,,
2024121897,15.78,23.95,평안동,37.38519995,126.9594619,,
2024121898,7.68,12.45,범계동,37.38608796,126.9538241,,
2024121899,5.22,5.53,범계동,37.38951605,126.95005,,
2024121900,11.69,14.09,범계동,37.38908738,126.9505486,,
2024121901,10.73,14.9,범계동,37.38905583,126.951906,,
2024121902,12.73,18.26,범계동,37.38901317,126.9521087,,
2024121903,11.9,17.27,범계동,37.38915996,126.9521826,,
2024121904,12.01,13.95,범계동,37.38923403,126.9520307,,
2024121905,8.58,9.73,범계동,37.38919009,126.9519053,,
2024121906,5.36,9.19,범계동,37.38912252,126.9519661,,
2024121907,7.32,9.7,범계동,37.38905133,126.9520077,,
2024121908,6.21,9.97,범계동,37.38909108,126.9521159,,
2024121909,7.42,9.71,범계동,37.38916486,126.9520729,,
2024121910,3.51,4.49,범계동,37.38937237,126.9525036,,
2024121911,7.3,10.55,범계동,37.38973987,126.9518961,,
2024121912,7.37,7.83,범계동,37.38958222,126.951696,,
2024121913,7.64,11.12,범계동,37.38961859,126.9532438,,
2024121914,14.2,14.9,범계동,37.38981577,126.9541148,,
2024121915,6.42,7.13,범계동,37.38793755,126.9528313,,
2024121916,13.83,17.8,범계동,37.38780625,126.9527573,,
2024121917,6.82,10.61,범계동,37.38785278,126.9526011,,
2024121918,4.35,6.18,호계2동,37.38604053,126.9506284,,
2024121919,6.09,11.66,범계동,37.38576728,126.9537162,,
2024121920,5.81,6.68,범계동,37.38513121,126.954352,,
2024121921,14.16,15.13,범계동,37.3891165,126.9503324,,
2024121922,12.51,18.33,범계동,37.38652072,126.9534581,,
2024121923,12.55,18.15,범계동,37.38645912,126.9536504,,
2024121924,12.23,17.34,범계동,37.38630303,126.9535777,,
2024121925,13.31,18.25,범계동,37.38539633,126.9540662,,
2024121926,6.97,10.93,평안동,37.39065655,126.9655179,,
2024121927,3.87,4.56,평안동,37.39242346,126.9656694,,
2024121928,8.16,11.18,평안동,37.39088133,126.9668203,,
2024121929,3.79,14.82,평안동,37.3936145,126.9690252,,
2024121930,4.31,11.45,인덕원동,37.39337204,126.9692941,,
2024121931,12.98,18.98,평안동,37.39104016,126.9665811,,
2024121932,7.46,12.51,인덕원동,37.39922924,126.9711256,,
2024121933,5.06,5.41,인덕원동,37.3971319,126.9739444,,
2024121934,4.93,13.89,인덕원동,37.39722334,126.973911,,
2024121935,4.14,9.89,인덕원동,37.39700848,126.9737714,,
2024121936,4.3,9.77,인덕원동,37.39713658,126.9738344,,
2024121937,4.57,12.44,인덕원동,37.39722381,126.9737405,,
2024121938,4.51,4.99,인덕원동,37.39667625,126.9740022,,
2024121939,5.15,6.49,인덕원동,37.39665222,126.9738829,,
2024121940,2.43,7.74,인덕원동,37.39590126,126.9694125,,
2024121941,3.85,7.74,인덕원동,37.39844293,126.9686274,,
2024121942,4.92,9.39,인덕원동,37.39756776,126.9685288,,
2024121943,5.04,19.75,평안동,37.39566324,126.9667106,,
2024121944,7.31,10.27,인덕원동,37.39823633,126.9670022,,
2024121945,14.71,19,부림동,37.39824958,126.9571656,,
2024121946,14.13,23.91,부림동,37.39818286,126.9574415,,
2024121947,12.64,18.32,부림동,37.39837294,126.9575438,,
2024121948,14.15,23.95,부림동,37.39844604,126.9572662,,
2024121949,11.78,17.45,부림동,37.39872079,126.9585325,,
2024121950,12.18,17.68,부림동,37.39895967,126.9592254,,
2024121951,13.17,17.77,부림동,37.39557105,126.9586156,,
2024121952,16.88,25.44,부림동,37.39553866,126.9588762,,
2024121953,13.51,18.04,부림동,37.39571958,126.9589804,,
2024121954,16.76,25.31,부림동,37.3957599,126.9587268,,
2024121955,6.62,10.52,부림동,37.39577303,126.9594049,,
2024121956,15.51,21.76,부림동,37.39680004,126.9581722,,
2024121957,12.11,16.87,부림동,37.39792292,126.9562209,,
2024121958,14.42,18.9,달안동,37.39667751,126.9526173,,
2024121959,19.46,31.28,부림동,37.39663506,126.9529351,,
2024121960,14.25,19.34,부림동,37.39684779,126.9530962,,
2024121961,19.78,30.8,달안동,37.39690179,126.9527881,,
2024121962,20.05,30.83,달안동,37.39975996,126.9512375,,
2024121963,14.82,19.35,달안동,37.39953995,126.9510786,,
2024121964,19.43,31.52,달안동,37.39947535,126.9513931,,
2024121965,13.88,19,부림동,37.39969066,126.9515537,,
2024121966,4.93,7.13,달안동,37.39919629,126.9503937,,
2024121967,6.45,9.77,부림동,37.39993147,126.9527144,,
2024121968,7.28,10.08,달안동,37.39634328,126.9513254,,
2024121969,5.95,8.25,달안동,37.39617269,126.951451,,
2024121970,16.04,27.3,갈산동,37.380605,126.9616276,,
2024121971,7.55,10.42,귀인동,37.38241453,126.9616438,,
2024121972,13.79,21.03,귀인동,37.38465039,126.9647488,,
2024121973,12.02,17.55,신촌동,37.38033483,126.9568051,,
2024121974,6.3,7.08,신촌동,37.38268942,126.9572601,,
2024121975,6.84,9.66,신촌동,37.38326814,126.9590702,,
2024121976,7.12,7.42,신촌동,37.38336424,126.9591017,,
2024121977,8.56,8.68,신촌동,37.38333462,126.9592379,,
2024121978,9.46,11.49,인덕원동,37.39943608,126.9663923,,
2024121979,10.6,13.94,인덕원동,37.39932931,126.9655696,,
2024121980,12.07,16.6,인덕원동,37.39940531,126.9653095,,
2024121981,10.32,13.79,인덕원동,37.39920057,126.9651789,,
2024121982,11.38,15.79,인덕원동,37.39912424,126.9654501,,
2024121983,5.52,8.95,부림동,37.39509827,126.960496,,
2024121984,4.58,7.08,부림동,37.39580628,126.9623682,,
2024121985,6.71,8.66,부림동,37.39569348,126.9624667,,
2024121986,5.41,9.6,인덕원동,37.39871399,126.9634034,,
2024121987,2.91,3.61,인덕원동,37.39809737,126.9638136,,
2024121988,4.11,6.35,인덕원동,37.39807649,126.9636667,,
2024121989,5.01,5.88,부림동,37.39959971,126.9607711,,
2024121990,6.37,7.82,부림동,37.39785999,126.9610915,,
2024121991,6.66,8.77,부림동,37.39754965,126.9610698,,
2024121992,3.13,3.98,부림동,37.39704397,126.9614496,,
2024121993,7.18,9.44,부림동,37.39505441,126.9605984,,
2024121994,8.72,11.46,부림동,37.39543888,126.9615003,,
2024121995,11.84,17.44,부림동,37.39482048,126.9564463,,
2024121996,20.8,33.89,부림동,37.39399218,126.9594592,,
2024121997,17.38,27.96,부림동,37.39388566,126.9597504,,
2024121998,19.92,31.07,부림동,37.39413637,126.959838,,
2024121999,16.66,25.14,부림동,37.39425947,126.9595355,,
2024122000,7.67,12.42,부림동,37.39296728,126.9570384,,
2024122001,7.23,10.04,부림동,37.39332885,126.9580951,,
2024122002,6.48,9.61,부림동,37.39441823,126.9555753,,
2024122003,1.92,6.8,인덕원동,37.39597161,126.9701478,,
2024122004,7.31,10.16,인덕원동,37.39911682,126.9710187,,
2024122005,5.11,9.84,인덕원동,37.39887344,126.9701557,,
2024122006,7.23,14.76,인덕원동,37.39886555,126.9704826,,
2024122007,32.58,38.54,관양동,37.40323104,126.9749448,,
2024122008,9.04,22.02,관양동,37.40244705,126.9549932,,
2024122009,10.57,23.33,비산3동,37.40194466,126.949954,,
2024122010,7.07,7.29,비산1동,37.40044187,126.930008,,
2024122011,13.82,19.04,안양2동,37.40068196,126.9200676,,
2024122012,11.21,12.48,안양2동,37.40392695,126.9199523,,
2024122013,8.01,9.49,박달동,37.40330275,126.8950492,,
2024122014,8.95,10.27,박달동,37.40481148,126.8849439,,
2024122015,13.22,43.65,인덕원동,37.40484256,126.9708746,,
2024122016,9.06,10.24,안양2동,37.40495331,126.921681,,
2024122017,13.48,18.57,박달동,37.40500569,126.8912058,,
2024122018,7.83,8.6,박달동,37.40501923,126.8850751,,
2024122019,16.37,25.66,평안동,37.39198378,126.9607976,,
2024122020,8.44,11.07,부림동,37.39261545,126.9619285,,
2024122021,4.87,6.23,부림동,37.39344105,126.9635794,,
2024122022,8.16,14.76,부림동,37.39477126,126.9566009,,
2024122023,6.64,10.19,부림동,37.39474608,126.9590983,,
2024122024,7.96,12.54,부림동,37.39473751,126.9594518,,
2024122025,6.64,8.2,범계동,37.39104033,126.9557031,,
2024122026,7.72,10.5,부림동,37.39211816,126.957522,,
2024122027,5.76,8.37,부림동,37.39114237,126.9575905,,
2024122028,10.7,13.46,부림동,37.39134095,126.958537,,
2024122029,11.01,11.13,부림동,37.39246475,126.9585658,,
2024122030,5.51,6.31,부림동,37.39209964,126.9587625,,
2024122031,19.19,30.05,부림동,37.39261057,126.9553901,,
2024122032,5.08,6.05,부림동,37.39279623,126.9552791,,
2024122033,5.31,6.02,부림동,37.39241421,126.955518,,
2024122034,19.56,30.47,범계동,37.39234218,126.955256,,
2024122035,4.37,4.74,범계동,37.39226705,126.955027,,
2024122036,6.99,10.74,범계동,37.39180441,126.9553094,,
2024122037,20.61,34.58,범계동,37.39065514,126.9561597,,
2024122038,13.47,19.47,부림동,37.39062739,126.9564341,,
2024122039,19.75,31.69,평안동,37.39045013,126.9562828,,
2024122040,11.47,15.27,범계동,37.39046267,126.9559916,,
2024122041,6.37,10.18,부림동,37.39125242,126.9579862,,
2024122042,7.68,12.29,부림동,37.3916,126.9590446,,
2024122043,19.71,35.76,부림동,37.39324214,126.9572343,,
2024122044,14.28,26.58,부림동,37.39347054,126.9573091,,
2024122045,6.19,7.05,인덕원동,37.39708453,126.9669138,,
2024122046,4.13,6.2,인덕원동,37.39825258,126.9657457,,
2024122047,4.45,7.5,인덕원동,37.39872935,126.9668336,,
2024122048,5.95,8.37,인덕원동,37.39668278,126.9656747,,
2024122049,4.1,6.24,인덕원동,37.39673658,126.9657873,,
2024122050,7.65,14.78,인덕원동,37.39619858,126.9688678,,
2024122051,9.94,31.73,인덕원동,37.39603831,126.9690433,,
2024122052,9.5,30.91,평안동,37.39600077,126.9687215,,
2024122053,8.03,13.86,인덕원동,37.3958233,126.9688712,,
2024122054,10.88,17.06,인덕원동,37.39905275,126.9689924,,
2024122055,7.17,11.31,인덕원동,37.39890865,126.9690974,,
2024122056,9.81,13.08,인덕원동,37.39879332,126.9688928,,
2024122057,10.86,13.83,인덕원동,37.39897005,126.9687165,,
2024122058,7.65,16.36,인덕원동,37.39964815,126.9691206,,
2024122059,8.33,13.7,인덕원동,37.39746027,126.9686986,,
2024122060,4.53,12.52,인덕원동,37.39755432,126.9687862,,
2024122061,6.44,13.26,인덕원동,37.39766174,126.9686717,,
2024122062,11.72,13.15,인덕원동,37.39925134,126.9679476,,
2024122063,9.33,29.18,인덕원동,37.39584768,126.9669568,,
2024122064,6.83,16.94,인덕원동,37.3960366,126.9666505,,
2024122065,8.89,34.55,인덕원동,37.39582368,126.9665133,,
2024122066,3.83,8.88,평안동,37.39562575,126.9663348,,
2024122067,6.25,10.85,인덕원동,37.39649673,126.9651251,,
2024122068,7.54,14.41,인덕원동,37.39707198,126.9666744,,
2024122069,9.11,11.22,인덕원동,37.39728509,126.967321,,
2024122070,26.28,26.45,부림동,37.39968695,126.9612622,,
2024122071,2.21,3.53,부림동,37.39791239,126.9614885,,
2024122072,4.55,7.07,부림동,37.3960758,126.963149,,
2024122073,22.54,29.03,인덕원동,37.39827054,126.9622748,,
2024122074,5.15,6.57,인덕원동,37.39981156,126.9613597,,
2024122075,10.1,13.78,인덕원동,37.39869005,126.9636138,,
2024122076,7.21,11.6,달안동,37.39313755,126.9511944,,
2024122077,3.58,6.07,달안동,37.39327508,126.9516329,,
2024122078,15.12,15.87,달안동,37.39337276,126.9521953,,
2024122079,13.31,19.36,달안동,37.39253713,126.9501967,,
2024122080,5.42,8.71,달안동,37.39377738,126.9531387,,
2024122081,19.38,31.39,달안동,37.39422809,126.9542363,,
2024122082,14.51,19.03,부림동,37.39418753,126.9545166,,
2024122083,20.58,31.28,범계동,37.39102382,126.950815,,
2024122084,17.51,25.93,범계동,37.39092132,126.9510843,,
2024122085,5.92,8.99,달안동,37.39351872,126.9528639,,
2024122086,5.31,8.64,달안동,37.39307894,126.9546231,,
2024122087,3.15,3.76,달안동,37.39262477,126.9548151,,
2024122088,3.84,5.43,달안동,37.39258132,126.9537,,
2024122089,6.52,8.35,부흥동,37.39149481,126.950052,,
2024122090,7.78,10.42,부흥동,37.39166981,126.9505279,,
2024122091,7.19,9.61,달안동,37.39175317,126.9507802,,
2024122092,7.16,9.55,달안동,37.39210119,126.9517933,,
2024122093,7.08,10.09,달안동,37.39207121,126.9519029,,
2024122094,4.99,9.21,달안동,37.39166116,126.9521143,,
2024122095,7.08,10.14,범계동,37.39133823,126.952288,,
2024122096,7.62,10.3,범계동,37.39109976,126.9523337,,
2024122097,5.58,6.15,범계동,37.39049607,126.9515189,,
2024122098,6.87,9.45,범계동,37.39192663,126.9539434,,
2024122099,6.54,8.29,범계동,37.39091806,126.952535,,
2024122100,6.25,7.85,범계동,37.39038649,126.9537966,,
2024122101,6.52,8.63,범계동,37.39015872,126.9548207,,
2024122102,12.41,17.64,달안동,37.39272461,126.9502947,,
2024122103,12.57,18.52,달안동,37.39401342,126.9540775,,
2024122104,17.41,30.57,달안동,37.39398058,126.9543718,,
2024122105,20.58,31.96,달안동,37.39115651,126.951154,,
2024122106,13.32,20.26,달안동,37.39127895,126.950894,,
2024122107,7.29,9.64,범계동,37.39113209,126.9533853,,
2024122108,8.02,11.89,달안동,37.39225336,126.9537819,,
2024122109,4.88,9.59,인덕원동,37.39508417,126.9732914,,
2024122110,2.06,5.02,인덕원동,37.39623356,126.9733266,,
2024122111,8.18,8.69,인덕원동,37.39842047,126.972884,,
2024122112,3.95,4.36,인덕원동,37.39971348,126.9728465,,
2024122113,3.9,10.73,인덕원동,37.39656183,126.9728836,,
2024122114,4.58,8.31,인덕원동,37.39821206,126.9748358,,
2024122115,10.5,30.4,인덕원동,37.39632819,126.9723669,,
2024122116,8.63,11.01,인덕원동,37.39790709,126.9739206,,
2024122117,9.31,14.99,인덕원동,37.39788545,126.9737763,,
2024122118,6.4,9.22,인덕원동,37.39940239,126.9720224,,
2024122119,7.44,7.83,인덕원동,37.39951314,126.9720571,,
2024122120,1.78,7.06,평촌동,37.39634401,126.9748987,,
2024122121,3.65,8.53,인덕원동,37.3950319,126.9733816,,
2024122122,3.57,7.01,인덕원동,37.39642446,126.9715042,,
2024122123,4.56,8.4,인덕원동,37.39935433,126.9716271,,
2024122124,4.47,9.3,인덕원동,37.39605805,126.9709275,,
2024122125,11.13,15.17,부림동,37.398202,126.962094,,
2024122126,14.83,21.12,인덕원동,37.39817674,126.962341,,
2024122127,10.89,14.88,인덕원동,37.39831546,126.9624581,,
2024122128,3.23,10.23,평안동,37.39545228,126.9647901,,
2024122129,7.72,10.49,부림동,37.3961439,126.9635145,,
2024122130,4.72,7.37,인덕원동,37.39759528,126.963912,,
2024122131,6.27,9.64,인덕원동,37.39797103,126.9638919,,
2024122132,5.06,8,인덕원동,37.39819887,126.9635725,,
2024122133,9.21,11.27,인덕원동,37.39652851,126.964538,,
2024122134,10.01,13.43,인덕원동,37.39645156,126.9647374,,
2024122135,12.41,15.19,부림동,37.39639209,126.9609628,,
2024122136,6.38,7.48,부림동,37.39695301,126.9622248,,
2024122137,5.53,7.4,부림동,37.39806392,126.9563166,,
2024122138,6.93,10.86,부림동,37.39768231,126.9552105,,
2024122139,6.45,9.77,부림동,37.39859362,126.9584635,,
2024122140,4.85,6.45,부림동,37.39740109,126.9576824,,
2024122141,14.35,20.78,부림동,37.39937651,126.9567862,,
2024122142,9.34,11.48,인덕원동,37.39743684,126.9674141,,
2024122143,9.34,11.58,인덕원동,37.39736819,126.9676039,,
2024122144,8.74,17.96,인덕원동,37.39684022,126.9665271,,
2024122145,10.5,11.5,인덕원동,37.39695579,126.9662572,,
2024122146,11.15,16.68,인덕원동,37.39715536,126.9664274,,
2024122147,9.29,11.17,인덕원동,37.39971073,126.9662553,,
2024122148,10.57,14.34,인덕원동,37.39961765,126.9664696,,
2024122149,10.53,14.3,인덕원동,37.39952873,126.9661868,,
2024122150,11.99,17.77,인덕원동,37.40124032,126.9603009,,
2024122151,9.35,11.38,인덕원동,37.40075711,126.9648211,,
2024122152,11.23,15.48,인덕원동,37.40087113,126.9646057,,
2024122153,9.11,23.57,관양동,37.40378741,126.9623984,,
2024122154,6.45,11.36,관양동,37.40352054,126.9609293,,
2024122155,17.64,43.06,관양동,37.40369853,126.9605796,,
2024122156,10.17,12.92,박달동,37.40483593,126.9091514,,
2024122157,5.77,5.79,박달동,37.401981,126.9055163,,
2024122158,3.53,9.22,박달동,37.40265724,126.9079838,,
2024122159,6.03,13.21,박달동,37.40256954,126.9077881,,
2024122160,2.99,17.06,박달동,37.40264776,126.9070237,,
2024122161,6.38,13.75,박달동,37.40257005,126.9081076,,
2024122162,2.71,6.13,박달동,37.40265865,126.9091409,,
2024122163,1.42,8.04,박달동,37.40105901,126.9080182,,
2024122164,2.17,10.07,박달동,37.40109463,126.9080901,,
2024122165,12.49,13.54,박달동,37.4011756,126.9082887,,
2024122166,13.23,14.63,박달동,37.40062247,126.909241,,
2024122167,4.5,6.14,박달동,37.40045998,126.9093943,,
2024122168,9.88,10.22,박달동,37.40176882,126.9053842,,
2024122169,5.52,8.66,박달동,37.40471166,126.9090946,,
2024122170,4.96,7.1,박달동,37.40397058,126.9095386,,
2024122171,5.26,7.01,박달동,37.4027471,126.9003848,,
2024122172,8.34,16.95,박달동,37.40029096,126.902084,,
2024122173,2.14,6.34,박달동,37.40173481,126.904316,,
2024122174,8.85,21.37,박달동,37.40217966,126.9031977,,
2024122175,4.4,7.1,박달동,37.40421965,126.9034407,,
2024122176,8.1,9.09,박달동,37.40425553,126.9039001,,
2024122177,4.2,6.16,박달동,37.40403724,126.9036681,,
2024122178,6.88,8.17,박달동,37.40401059,126.9037663,,
2024122179,8.47,10.49,석수2동,37.42030893,126.8916284,,
